FFQ	103	0	0	56756	55822	0	0	299368	476635	499203	327567	143486	796720	941522	648119	867348	530981	121379	145592	499617	325890	488889	729679	1122987	1689919	1353859	1195204	1537055	1159110	2722738	6351673	6838891	14425777	74241461	30184506	52430307	0	0	0	0	0
FFQ	104	0	0	124004	0	0	162855	314004	906768	0	381574	480160	800824	1167449	664034	975661	396253	345476	358045	898718	509316	632212	1083817	1100997	2909586	766037	2828843	3141885	3963425	4358547	5150958	7775664	43569444	47851232	43336473	26253799	0	0	0	0	0
FFQ	105	0	0	59693	55150	0	0	298643	470668	504380	335124	144204	764085	976068	651816	874659	530373	0	270623	229667	398293	590037	584939	955690	1833209	1468877	1241706	1691833	1182180	2723338	6424016	6849336	14427006	74189177	30173971	52309299	0	0	0	0	0
FFQ	106	0	0	59922	57162	0	0	311276	492810	519475	338524	146066	817517	965424	667506	902828	544190	126147	148782	512918	336002	498977	744543	1140153	1702954	1358486	1220254	1561118	1185838	2776591	6491198	6916990	14519496	73923522	30030180	52191211	0	0	0	0	0
FFQ	107	0	74617	61248	0	166726	176226	773392	336850	55030	778368	495521	1004001	1071618	780442	682441	552728	370071	873054	575022	554381	1098019	967441	2361772	1546534	2521544	2822876	4436508	3112977	4253524	7028360	39770677	20004117	60707046	17112317	26082612	0	0	0	0	0
FFQ	108	0	0	58544	58610	0	0	311132	488129	527974	339820	110961	871189	979608	683404	912608	417422	264845	0	536876	354591	440793	689586	1000027	1868406	1491596	1276584	1751393	1219426	2802899	6666185	7001955	14552129	73702345	29889037	51939986	0	0	0	0	0
FFQ	109	0	0	63176	63042	0	0	323546	520192	546224	394974	147825	826729	1018552	723075	1067480	539283	339932	367895	405507	511967	751163	967997	996922	2604067	1007166	1389206	1891626	4302942	5189209	5951730	10652933	43446359	47413527	42919299	25864515	0	0	0	0	0
FFQ	110	0	0	63240	58841	0	0	323529	514734	539401	361613	148701	860029	1021388	725006	945177	544331	130549	207039	478672	347429	735520	833109	1183570	1615102	1933209	1851193	1066824	1745521	3204345	6077764	6835440	14199822	73128254	29801999	51726709	0	0	0	0	0
FFQ	111	0	0	68694	59121	0	0	326406	530599	583232	367498	111496	871050	1065041	848538	941333	598748	330113	132333	548837	711965	960888	703517	723979	2061876	2001113	1107522	1676085	3162059	3300929	7543907	6077246	13992789	70571193	29647239	51582714	0	0	0	0	0
FFQ	112	0	73818	660	58875	0	174289	550956	200288	925863	56269	515759	1082017	817409	964707	897202	380672	133826	560590	629993	765483	723527	916266	2179446	1213941	2168544	3083393	3194494	4446094	3728293	6398437	7542540	38874958	55680806	38405493	25863152	0	0	0	0	0
FFQ	113	0	0	65740	63423	0	0	335275	529712	569783	364970	153090	897095	1060503	755119	973838	566487	132445	213419	493867	451825	654829	862613	1217646	1629570	1952783	1909592	1097526	2725610	3877038	7658047	6366354	14291890	70327316	29549660	51460995	0	0	0	0	0
FFQ	114	0	0	65280	61357	0	0	329793	528592	602146	367663	112782	885688	1069881	859812	946872	602255	336503	133391	561356	723281	973274	718728	741879	2063049	2003697	1120551	1694166	3237604	3352073	7713966	6142858	14013126	70287423	29498937	51460077	0	0	0	0	0
FFQ	115	0	72284	269	0	62014	173442	391257	165717	590241	624770	440593	752543	711168	1041383	701223	719057	364968	272248	488721	883378	807415	649423	983241	2652542	1721236	1637233	3408823	3137156	4828129	6805214	6020577	11517724	70119856	29320414	51143801	0	0	0	0	0
FFQ	116	0	0	67465	65204	0	0	349451	554835	585061	383676	154582	922820	1090315	750064	1020450	612964	138506	165863	566313	364927	449660	920181	1261716	1771382	1393027	1336386	1716821	1297998	2565920	5636938	6375777	15342715	72631338	31782114	50933591	0	0	0	0	0
FFQ	117	0	0	71242	69562	0	0	354214	578722	649541	431341	113959	905882	1151170	941556	1160182	619928	578035	371976	354009	1039996	1279675	966521	576140	2155619	2552898	1307898	1578538	5154634	4947513	7701292	5601766	13470866	66670196	29138965	50714224	0	0	0	0	0
FFQ	118	0	0	73890	66387	0	0	359877	582897	650392	403964	114290	923380	1202781	925425	1025025	652757	216262	285711	286720	854737	1047697	691936	604464	2292460	2206133	1230157	1968773	3450230	3071824	6546847	5422536	14791911	69141066	31603366	50514165	0	0	0	0	0
FFQ	119	0	72206	378	66135	0	180787	580349	174251	1055392	57957	525898	1235867	695994	1192120	741822	426403	363016	144667	725963	967834	750623	863526	976817	2170652	2095473	1637916	1059353	3659999	3411907	8253575	6494213	14245903	69095382	28893892	50391790	0	0	0	0	0
FFQ	120	0	76533	286	66166	0	186334	592762	172957	1070948	58180	532856	1211648	721887	1193529	745469	423750	362912	146033	608119	788057	1050525	772434	793204	2137007	2071039	1198350	1810946	3499446	3605332	8293588	6515600	14242204	69031631	28863787	50364541	0	0	0	0	0
FFQ	121	0	0	71721	67934	0	0	364196	580188	612608	408532	159931	925661	1175148	780351	1070217	646571	0	322726	277849	468974	478591	908315	1134614	1954245	1549808	1434505	1961803	1346335	1640826	5346208	5188381	16251004	71689945	34215053	50175820	0	0	0	0	0
FFQ	122	0	0	75069	74475	0	0	379349	609812	652067	462517	158391	970494	1190582	845693	1267748	633590	179615	504585	506331	372052	1111855	1350103	1029842	1414304	1717589	1298475	1653357	1898505	2283334	7942401	7555346	15078758	71566991	28551850	49872980	0	0	0	0	0
FFQ	123	0	0	75324	71714	0	0	378970	609613	640790	423946	161616	1015981	1192131	842432	1077301	668927	152776	182567	623308	401356	618921	1205670	1065572	1922859	1607083	1458495	1856729	1829524	2001440	6334810	6830512	15802385	71267798	31183718	49703792	0	0	0	0	0
FFQ	124	0	0	74489	71718	0	0	384871	613430	657558	431301	161878	1034928	1205692	827124	1120701	676517	154158	183681	630485	407242	382823	1146281	1389628	1838938	1420836	1444317	1853802	1388619	1693345	5576315	5449581	16583563	70970754	34006433	49427052	0	0	0	0	0
FFQ	125	0	0	85311	78770	0	0	399674	661622	721883	508038	118393	1013543	1283599	1036199	1290099	750700	591875	414929	507937	1051251	1412274	1058596	889569	3153733	2047613	1106698	4025657	5773430	7141747	7440310	10097969	41335739	42093726	40688903	24428273	0	0	0	0	0
FFQ	126	0	0	84305	76183	0	0	403396	656916	733362	465723	118905	1076497	1298135	1026102	1160402	732850	343280	214284	677423	748389	1155882	981745	891394	1967962	1696043	1776628	1886752	1114267	3743753	5374436	7393348	15621615	70045669	30921129	48821285	0	0	0	0	0
FFQ	127	0	0	82126	76440	0	0	404110	652752	676071	459672	167358	1070117	1260350	860155	1179249	707606	159392	195860	664352	425722	403796	1215425	1459072	1093622	2231191	1488793	1889935	1411077	1734941	5768969	5820827	12966973	44405191	47788178	40259863	24228875	0	0	0	0
FFQ	128	0	0	80885	76915	0	0	408667	653147	689976	467406	166338	1092296	1278132	873573	1191695	713217	160112	193325	661803	425692	401546	1223407	1461846	1101642	2229705	1499987	1906105	1418140	1758948	5790011	5875512	13063569	44334714	47759554	40119923	24130272	0	0	0	0
FFQ	129	0	109245	84699	0	225679	305061	1031420	480198	62973	1084240	858156	1184729	1854828	877900	838793	953743	604872	952885	718644	675462	804755	1220500	1716712	1174636	2333603	2843106	1980113	3986257	5137086	5946268	5966087	8595991	40636961	44340342	39640108	23982008	0	0	0	0
FFQ	130	0	0	88493	81766	6978	0	428071	692290	783422	478068	121454	1072637	1369385	1099841	1206885	767373	193090	396662	320334	899610	1000729	1155107	620559	2026992	1873209	1891395	1701969	3280878	4473662	7732296	7112560	16136005	65883033	30600803	47712504	0	0	0	0	0
FFQ	131	0	0	91213	82343	6092	0	436166	706348	737356	542680	122819	1133313	1333856	941918	1401189	577640	370440	194389	667967	549405	794059	1573022	1002780	1873294	1629143	1389003	1988738	1976383	2244033	6918428	7860801	16623697	69324005	30603985	47511555	0	0	0	0	0
FFQ	132	0	0	86285	82393	8304	0	435260	695492	738081	496143	123219	1138177	1387683	921252	1262678	582891	171867	171501	255376	632416	440052	951941	1094842	1517136	1798129	2142690	1926710	1970243	1784554	4484685	7303992	9500671	15328948	69073394	27260911	47440144	0	0	0	0
FFQ	133	0	0	183050	0	9543	225547	466631	1297113	5637	615980	682623	1118549	1481967	991983	1118159	456739	457318	487131	398249	683342	989190	1419025	1290421	1198324	2810019	1692584	1791135	2877553	2327310	6697030	7372698	11975713	43565188	43877710	39078018	23566581	0	0	0	0
FFQ	134	0	107236	99427	0	243245	252808	1148358	545082	119669	1133661	695993	1440175	1560255	1258069	1030601	670430	767607	882293	1224810	764643	1436176	1635411	983928	2121010	1855685	3427026	1606614	4909014	7628497	6272443	8422214	11293156	64362177	26814444	46495903	0	0	0	0	0
FFQ	135	0	0	6735	181111	15811	0	248203	485245	1329123	5375	579015	761609	1147518	1530338	993665	1018346	657636	8969	701566	574098	334810	1121015	1200323	1812940	1579423	1965833	1814817	2070841	1371195	5638200	7447576	10265537	15598707	67958766	26643325	46140389	0	0	0	0
FFQ	136	0	0	102088	0	105878	0	255443	770757	232231	1314505	110491	657216	1502759	873868	1349762	1120912	327077	391308	258107	634829	561788	988731	1520331	1052579	1912907	1927418	1925067	1566353	2117398	4674366	8568024	10151209	15676362	67802287	26574663	46181346	0	0	0	0
FFQ	137	0	0	99016	0	107686	0	256832	786734	242147	1354991	63309	717865	1539609	900656	1378187	977542	513800	176818	271308	652925	445016	857505	1314253	1234473	2082287	1976106	2144330	1572053	2123582	4709569	8537178	10257994	15805114	67855720	26364358	45889097	0	0	0	0
FFQ	138	0	0	106024	94451	24516	0	507153	824295	856788	600770	126799	1280967	1502145	1059930	1548432	654549	397994	279658	626015	553654	854463	1694174	1053593	1917264	1197895	2704329	1596462	2139872	4072431	6300776	8912755	12966986	39259972	50598639	34034486	22859823	0	0	0	0
FFQ	139	0	0	15732	89340	123711	0	35923	516893	793989	841944	540023	175142	1277464	1494506	1044636	1406469	826209	188825	211023	724179	442340	421216	1408401	1624747	1989383	1474240	1668300	2138920	1575002	1982470	6461884	6853621	18336240	67374475	33629345	45521468	0	0	0	0
FFQ	140	0	0	119740	0	134555	0	295637	880776	271107	1494088	63731	711082	1669015	959661	1604398	1037503	576423	457765	157527	871091	1216681	761861	1250088	1206365	2426300	2288345	2011879	1285994	4553740	3814587	8567385	7510220	16666268	63260110	29873090	45211048	0	0	0	0
FFQ	141	0	0	24945	90840	150653	0	55016	558951	835953	907773	593518	126473	1322583	1549554	1143207	1629308	690835	409481	205530	678207	550364	864819	1727128	1050571	1930353	1664008	1511627	2215949	2182493	2489894	7645914	8852449	17440109	67097588	29884435	45127532	0	0	0	0
FFQ	142	0	0	24945	193464	58205	0	314592	589950	1568268	19306	628760	732080	1377220	1867248	1158157	1537578	665809	346647	576277	831018	1261460	530619	1265111	1607660	2744116	1970280	2895530	1466650	2839495	4087709	7282867	7830633	16762803	63295043	30024409	44854151	0	0	0	0
FFQ	143	0	0	30654	85411	169143	0	67610	584909	858517	946692	543696	128254	1366776	1634830	1152271	1512264	712055	207062	163889	270964	668617	434128	1015378	1247502	2376869	1861380	1514091	2150239	2234973	2047342	4942967	8237136	18356701	67182020	33830195	44673525	0	0	0	0
FFQ	144	0	0	36543	89828	180507	0	77595	614418	897436	957003	567169	128250	1402513	1673199	1178774	1543920	732053	211532	162935	335220	600703	424753	1019545	1256357	2372548	1868208	1839756	2711987	1688528	2143574	6787402	7059691	18702792	66253354	33380737	44309230	0	0	0	0
FFQ	145	0	0	144590	0	184326	0	352074	1003505	323840	1625636	63169	774814	1732751	1135681	1745785	1140623	636514	326787	321924	330917	1153786	1349649	918317	804198	2668375	2564106	1618317	2641399	4587294	4196101	9035424	7784844	16912313	61834568	29399639	43896794	0	0	0	0
FFQ	146	0	0	41255	96221	194397	0	91909	647180	945673	978381	600717	174797	1397298	1749463	1269126	1599669	935033	54422	383532	342525	560960	865456	1344194	1066053	2361801	1955339	1904172	2627857	2387913	2610432	8137562	9227923	17766976	65771141	29316608	43802075	0	0	0	0
FFQ	147	0	0	935	146023	0	207979	0	365692	1040230	351490	1663528	60990	781784	1835627	1106415	1854205	1192447	668013	442951	226527	745981	729308	1121265	1673058	898270	1963926	1828477	2225401	1827631	2483269	4526778	6892738	9572820	17198700	65059985	29107552	43408065	0	0	0
FFQ	148	0	0	34877	125627	79141	154873	72733	413994	1023629	348343	1637915	60041	804369	1872500	1198340	1833577	1200758	682536	484053	158494	901888	916381	1265078	1240415	1751565	1846987	2442143	1643649	4008677	5704664	6669405	8378686	11710619	35970900	48687282	36203787	21680134	0	0	0
FFQ	149	0	0	1292	63312	91411	238757	0	140470	698059	999187	983480	606084	119930	1513317	1819339	1301980	1665955	793967	261962	164968	369917	631892	720235	780160	1390150	3172586	1230469	1998789	2971780	1897018	4522282	10702621	14841435	43350322	45668166	35944449	21552319	0	0	0
FFQ	150	0	0	258	174304	89171	185763	0	671632	1160171	1056038	663240	160511	1522586	1819729	1277343	1684818	992210	274744	403741	713282	584418	733981	1561433	2025409	1555703	2128162	2571880	1932420	4088099	6332753	12007335	13767607	39010154	48526264	32046861	21486040	0	0	0	0
FFQ	151	0	121347	20051	445859	123787	256684	387139	858843	1706270	1576921	903465	212753	2173778	3692910	1945506	3641903	1603409	186412	868263	932252	584206	1237263	2061044	3215605	3080860	2505967	3491544	4725690	2662835	8580848	11157638	16127575	37986216	34539080	31919160	17674977	0	0	0	0
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	0	0	981028	0	0	0	0	0	0	0	0	0	0	5421766	0	0	0	0	0	0	0	0	0	0	5467816	11	2	0	0	217	191337220	0	0	0	0	0	0	0	0	0
LFQ	2	0	0	25028	0	0	44882	50369	0	0	307197	549843	596479	357642	49633	856007	1135224	901448	887339	429396	0	139342	2020847	721289	133831	475723	950299	692583	974682	10503423	20500263	16528614	9723762	68019528	18496234	34001270	13135883	0	0	0	0
LFQ	3	0	0	3476	55053	0	0	0	265603	488884	0	575944	228752	1050435	739600	337402	908688	837502	534539	627070	638512	0	1577272	534298	1521573	3776287	2028659	1217173	7875328	3953891	17432460	28422247	46110852	40039106	36279758	3863890	1283806	0	0	0	0
LFQ	4	0	0	35605	0	0	50267	48781	0	0	354942	588481	582173	379141	26736	929596	1026488	724901	795864	370833	89017	371998	339796	2048069	223148	619564	892960	1192104	2280445	2402274	1208986	17681960	33024622	55020828	39497551	40400930	0	0	0	0	0
LFQ	5	0	0	1619	0	47678	48080	0	0	302586	515665	503653	315543	5882	795635	912300	654234	735070	352374	4341	213161	96344	487665	98826	2173381	628302	563831	1164592	1877550	1141441	877261	4350531	14950474	32510246	55217056	39588841	42073893	4	1	0	0
LFQ	6	0	0	298	46486	45811	0	0	278557	482527	481207	319295	13262	718814	847581	599172	650711	433443	130040	385646	84183	314179	1389030	1379027	1000154	1668897	840015	1003445	1730848	2306046	11092883	73998736	36766098	58765488	5436181	0	0	0	0	0	0
LFQ	7	0	0	52159	49692	0	0	276893	467690	453158	314529	1824	703008	835979	611586	797816	315716	199394	284269	109432	330113	419709	1777503	2154222	1173289	848052	1915847	882201	2169414	1466194	10993890	76237215	35491847	59389834	2485585	0	0	0	0	0	0
LFQ	8	0	49855	3	46011	0	138404	445728	146156	747637	7956	336782	868835	539671	713532	518061	254913	253293	128555	533748	756793	657147	1565905	2737284	1152590	1218819	896036	1151747	2772336	2824507	11938205	75672646	33751377	58133622	2249906	0	0	0	0	0	0
LFQ	9	0	0	103329	0	0	129281	279379	774256	24399	286810	384814	636832	940501	564530	573527	337559	308302	431177	750337	1003528	1227586	2932415	1896812	1942897	916916	1025703	2727852	3708170	4501114	12754569	74294953	31478459	56272053	0	0	0	0	0	0	0
LFQ	10	0	0	46945	45663	0	0	251141	430191	429500	292462	13187	677512	793794	593010	703748	342713	149710	159438	185470	311081	208254	1559539	1321117	881683	1275168	1069313	594782	2658037	825128	11034785	75501208	36245745	60259291	4348445	0	0	0	0	0	0
LFQ	11	0	52813	1033	46662	0	141051	462671	147659	737371	13727	397076	801075	511287	713497	524869	270731	277833	504080	694097	468083	1442618	1842004	2037936	1078760	937838	1329091	1657553	3797157	6648940	41096917	57794946	44280594	30378181	2119910	0	0	0	0	0	0
LFQ	12	0	57042	1360	48459	0	139267	452542	141053	769423	15154	366043	893304	548341	814781	498153	269938	174676	336353	473641	775805	633161	1767472	2417009	1398134	1143694	837291	1201237	2604428	2791592	11634372	75840578	33530362	58462991	2170404	0	0	0	0	0	0
LFQ	13	0	54451	1290	49785	0	140472	457736	146515	763003	30441	363528	885408	532468	719312	557584	252195	141455	366974	454793	675216	729013	1601560	2778167	1325379	1243092	753650	2228439	1676279	3508011	12545607	76119970	33097334	59008933	0	0	0	0	0	0	0
LFQ	14	0	0	50901	46734	0	0	259620	446480	438749	312352	16668	700261	853931	605972	752508	373338	165241	208069	158441	199527	593854	1352869	1364193	774435	1186749	931595	927964	2671224	1695184	11405155	76428240	35387685	60735148	2164973	0	0	0	0	0	0
LFQ	15	0	0	51152	45457	0	0	262813	454257	446562	324965	17277	677413	809919	577594	733025	403062	122056	221129	169956	212292	600157	1359238	1580787	1048004	842343	962632	1814368	1920646	1734417	11035191	76156038	35643412	60895193	2086705	0	0	0	0	0	0
LFQ	16	0	52489	94	44462	0	139222	457142	143615	781148	1127	373240	847318	592052	788351	502333	294264	75220	253477	288360	473290	1167227	1360403	1493954	1465085	1045347	1196131	1960327	1641726	4289078	12661049	76791822	33256273	58772434	0	0	0	0	0	0	0
LFQ	17	0	61941	160	52287	145216	363381	133365	481213	469988	395361	690352	596591	802554	658622	417058	325682	362364	746548	762163	422802	669105	2517134	866498	2305181	1619049	1872436	2940626	3474075	2894764	6427285	40590044	57507459	43495727	28141029	0	0	0	0	0	0
LFQ	18	0	0	52009	48572	0	0	276441	476571	470800	333504	19188	695399	853135	602169	780772	377680	175816	239192	179473	233615	738040	452442	1418253	1634524	1212253	976753	983782	2534490	2092878	4122108	14108548	75544400	35320158	56255095	0	0	0	0	0	0
LFQ	19	0	64687	2317	48108	0	152476	512266	141467	811240	21357	458825	998403	563357	854824	617218	304698	289094	749798	809837	441836	785055	2400882	1009952	2013662	1482050	1934310	3129957	2560504	3917826	6201316	40762746	57805588	43284602	28077802	0	0	0	0	0	0
LFQ	20	0	0	53829	50672	0	0	272962	459721	483761	352327	22310	747100	893382	654674	834573	412114	86374	319830	213938	182994	660656	727877	2241389	360045	935179	1207902	926439	1211590	3502682	8053378	48398061	51499614	49757880	27684807	0	0	0	0	0	0
LFQ	21	0	0	55177	53756	0	0	292558	505852	512555	367150	25229	752361	896496	638319	802823	419767	132520	308934	230262	395097	753165	762647	1356159	1645217	1205565	1225769	1186505	1386039	2621842	3879846	14330327	75552868	35243927	55669328	0	0	0	0	0	0
LFQ	22	0	0	116139	0	0	148134	319302	878996	24197	370529	412968	739612	1015662	694067	637770	363121	248490	448651	539451	792477	1148487	1470811	2455132	1200842	989676	1398574	2678314	2882830	3971645	8151957	45013890	48996384	47464799	27635153	0	0	0	0	0	0
LFQ	23	0	61275	34	55649	0	159585	522302	166315	909721	2051	421216	963581	607336	915771	541437	372293	99430	327112	505005	814684	887637	1795353	791393	2410122	1372422	1560181	1673634	1823685	4188859	8326916	42709658	57425065	43121416	27676922	0	0	0	0	0	0
LFQ	24	0	0	61755	58334	0	0	302820	513253	535079	387976	30888	785395	961815	693205	891830	452909	100347	357012	260546	441975	812259	836813	1428010	1598980	1273712	1136707	1486508	489174	3440822	3627561	14729837	75662841	35205604	54644093	0	0	0	0	0	0
LFQ	25	0	67381	74914	0	0	330107	565522	646257	388839	57285	827373	985920	905749	865098	687695	421980	302901	1045648	648329	859783	1232307	1860824	2086797	1444536	1295391	941129	3949372	4642473	5382404	13102679	72547509	30648839	54393019	0	0	0	0	0	0	0
LFQ	26	0	0	135552	0	0	165404	352191	992862	0	440345	412888	811133	1195415	707703	921702	476387	195273	718803	493751	754112	1362753	892850	2651877	752128	1761535	1318170	3127147	3073128	4152028	8276118	44605187	48577452	46806785	27077381	0	0	0	0	0	0
LFQ	27	0	68269	805	59135	0	172263	547837	171584	965385	2348	451066	1005269	638936	969594	625052	394789	141108	342623	324368	379137	1091770	491292	1567462	1594446	1211412	1123986	1510692	1383221	3109873	4008953	14610102	74962940	35289921	53992422	0	0	0	0	0	0
LFQ	28	0	71081	1248	63188	0	170913	551738	206741	956093	29416	452002	1020824	741532	920968	729499	432636	222367	719819	439676	593224	750806	1865543	908178	2355966	868036	820095	2426502	2120194	4843597	8742358	42691563	57086799	42429824	26975634	0	0	0	0	0	0
LFQ	29	0	70070	67606	0	0	342121	579484	645205	389848	5446	887228	1011369	926006	859232	743709	315318	305334	545105	1205393	601946	699618	1970852	1900921	1379220	1222795	1785283	3980441	4953999	5620948	13211278	72409397	30542254	54030634	0	0	0	0	0	0	0
LFQ	30	0	67167	543	60077	0	169377	538297	202581	938666	3376	476280	999470	714305	857343	730733	431961	104676	517581	764286	378766	683170	1502198	1097379	1745853	1392006	828126	2528350	2303007	4825716	8901892	42728199	57205062	42447661	27063956	0	0	0	0	0	0
LFQ	31	0	73710	1307	64973	0	186393	611071	180731	1003303	30853	466813	1152573	627230	1036272	733853	439523	285922	756487	570118	518929	665724	1038814	1635395	2354816	877240	836247	2450444	2143891	4848171	4538812	13882245	72418558	32943569	53834073	0	0	0	0	0	0
LFQ	32	0	75676	74364	0	0	355688	586823	636750	408572	64971	883014	1054346	870114	878814	635866	180458	440946	671978	483569	688132	1107787	772855	2008342	2804562	737485	878361	3055925	2606982	5529713	5516650	13066729	72274742	30435902	53421944	0	0	0	0	0	0
LFQ	33	0	76668	1799	70311	0	187677	587760	185622	1069841	3964	484994	1111458	661643	1089651	665031	424919	148174	362889	472599	727909	689537	957149	1578367	1861959	1517585	1450353	862310	1441445	3024357	3970017	14711247	74502167	35187818	53120840	0	0	0	0	0	0
LFQ	34	0	82236	81493	0	0	385549	683375	672012	455380	8838	933091	1222561	876894	1057409	847418	418808	734831	464524	1169365	826189	875450	1440788	2535425	1644639	709586	3092761	2519854	5677562	5606386	4778333	10827164	69242244	30239887	53098008	0	0	0	0	0	0
LFQ	35	0	87205	458	68055	197190	481731	172313	657136	607619	476134	863705	710065	1051856	854709	691027	951513	188216	691391	701894	866757	1156339	2394097	490496	3278763	2685320	3880249	3292169	2813880	1711114	6326010	39978224	56631958	41737123	26513344	0	0	0	0	0	0
LFQ	36	0	0	83273	69757	0	0	356900	574450	614127	471439	40956	899871	1088237	759536	1032823	540683	114969	400725	302254	513209	905452	955355	1476736	1662588	1432164	1272201	1647471	536569	3774540	3987908	14995739	74626991	35121537	52949600	0	0	0	0	0	0
LFQ	37	0	77251	1637	73843	0	188800	591412	189238	1133737	39175	472428	1117799	691461	1099993	792873	324812	332552	384728	273166	605377	1181839	769126	1313107	1645183	1186606	1281043	1640056	548675	3792755	3995788	15019218	74437734	35064350	52942298	0	0	0	0	0	0
LFQ	38	0	0	80864	72674	0	0	375820	604809	635349	475222	43060	920865	1125173	793585	1062926	556997	117845	411983	303719	517438	916383	975270	1483156	1659985	1454499	1288434	1658168	545521	3815486	4038615	15087550	74531426	34993242	52661996	0	0	0	0	0	0
LFQ	39	0	82787	1590	76947	0	197422	617394	194973	1157483	39999	477085	1144334	721432	1148411	826791	339590	420981	311131	274799	622195	1208503	796287	1328741	1998695	1471659	1146409	1570047	2250662	2412852	4377474	14570661	73776826	35139362	52504538	0	0	0	0	0	0
LFQ	40	0	87853	2032	75913	0	209418	649713	237714	1125403	36868	531335	1178306	830024	1043129	877080	462832	291444	775374	489633	776552	712636	1329655	2055512	2374459	1033945	1781199	1959666	3756382	5542919	5780151	13436580	71240831	30025772	52497730	0	0	0	0	0	0
LFQ	41	0	87798	82673	0	0	406486	661815	684597	511811	48279	965990	1166167	824650	1123332	581101	127769	440251	319600	548769	961122	1012340	697265	1700116	2323183	1339811	1717621	560945	3906844	4172113	6863261	13558125	73562209	29982554	52269463	0	0	0	0	0	0
LFQ	42	0	89766	89779	0	0	412284	662618	745967	518238	44373	1038260	1202847	966478	1157217	613595	438732	584499	652457	953247	922822	1084852	1216790	2165014	2719728	681444	748365	3581167	4175037	6955621	5443434	13481474	68385495	29672489	51803971	0	0	0	0	0	0
LFQ	43	0	88890	811	81327	0	217245	655519	248143	1181871	38270	539666	1211681	872123	1092553	875807	527150	262549	836922	400219	812439	847843	1203155	1849275	2522749	1008002	945582	1717285	1825276	3857031	5538009	14277325	73397937	32351665	51923741	0	0	0	0	0	0
LFQ	44	0	88852	1483	81910	0	214440	660150	204023	1221983	7292	547192	1213269	759715	1220169	752341	490730	206469	368477	392811	791544	912520	939318	1429046	2059086	1676411	1199372	1644242	3808930	4657423	7016230	13675686	73348501	29715331	51903114	0	0	0	0	0	0
LFQ	45	0	96420	87199	0	0	422620	724911	712598	500624	54440	1053179	1350689	871583	1193714	791908	129414	476030	546133	1078607	556021	967973	992658	2046233	2206586	1628649	1730095	2047374	3880660	5567533	6028500	13539995	70710045	29634966	51580703	0	0	0	0	0	0
LFQ	46	0	220513	4202	232457	482062	1407796	34738	573481	560427	1079741	1675101	947648	1370755	652884	763961	1032448	1016143	1346256	1302515	1348337	1302148	1715817	2956135	1109023	4580822	5344111	6114916	5373920	2607692	4055939	39772880	44297764	42307852	25617576	0	0	0	0	0	0
LFQ	47	0	99388	3527	85449	0	231471	704299	259180	1237599	44979	583646	1281219	912764	1152185	927729	555424	281929	894651	538436	750959	902714	1277493	1916499	1840048	1868805	995944	2831785	2466839	5517438	5173252	10363026	38506250	55156525	38219773	25626835	0	0	0	0	0
LFQ	48	0	197739	2958	0	216265	459329	1266241	42223	582844	566988	1030283	1390746	996099	999780	516683	492218	289667	818285	833732	1177289	1407709	1118217	1291489	2744751	2269643	1795848	2799904	4602441	4029175	4731376	7474591	42440612	46843458	42281446	25498031	0	0	0	0	0
LFQ	49	0	96281	93256	0	0	449261	703458	769593	573082	62764	1074452	1289953	882011	1300687	651547	135878	478117	359043	469108	1051725	848402	1021531	777586	2192830	2488815	1809614	862764	3772248	3004344	6257087	6159012	13291719	69948123	29247598	51086171	0	0	0	0	0
LFQ	50	0	106119	95212	0	237863	746021	274854	1310795	46611	600397	1339055	953422	1181577	1055404	533430	287066	1030648	432157	610662	959183	1230088	1663496	2164178	1686259	3126615	2837783	4314057	4346393	3617729	2666735	11524526	69505694	31860014	50864017	0	0	0	0	0	0
LFQ	51	0	100875	104490	0	0	456557	721129	776147	578199	64600	1090780	1332628	911358	1339329	673931	138003	497526	360286	474781	1076384	856348	1042052	790323	2241421	2537409	1872747	897604	3887103	3045571	6341020	6231809	13413874	69562468	29036881	50754427	0	0	0	0	0
LFQ	52	0	115709	97228	0	251370	820257	225583	1368315	11015	636838	1551934	837933	1372315	1091432	692511	613823	645086	733276	745117	920801	1261957	2106097	1224637	1133353	3768479	2881944	4413312	4444024	3682196	2653622	7379476	37823066	54673946	37618183	25413225	0	0	0	0	0
LFQ	53	0	107284	97443	0	0	475107	744649	778753	603983	65620	1120271	1381867	930311	1382300	694567	145509	455401	418187	490122	993769	989127	1059841	812696	2053397	2563457	1796212	1092446	1828081	3641230	4518986	7135061	13572929	72015897	28803760	50439797	0	0	0	0	0
LFQ	54	0	113058	107849	0	0	493236	789197	930199	584779	59817	1192772	1378171	1259534	1231910	1038103	428046	570488	956053	998286	1046199	1147752	1574191	1474658	3959191	646608	2573293	3513352	5272308	5046650	6157495	6654620	42001661	43406898	41545100	25056586	0	0	0	0	0
LFQ	55	0	103380	100979	0	0	479389	742603	792741	601252	69581	1106347	1362857	932426	1398736	686915	145644	526796	372779	493860	996319	988482	1086083	816531	2303472	2627387	1966038	949600	3028586	2545479	4930967	6859797	13280322	71874032	28795612	50243068	0	0	0	0	0
