FFQ	106	0	0	72904	0	0	178831	0	388005	413506	0	115533	680190	231301	1057726	138389	182872	103352	180925	216599	253418	372266	525579	1359060	540845	1066211	757159	738257	3887830	6532038	4639258	24327649	32006535	24562547	23049231	0	0	0	0	0	0
FFQ	107	0	0	71315	0	0	179341	0	385277	412215	0	94816	704634	233279	1057166	124736	128895	172858	29798	369107	57032	450559	337425	1493014	374889	1222699	797542	711996	3780762	6754761	4770794	24188950	32132307	24511996	23029853	0	0	0	0	0	0
FFQ	108	0	0	72992	0	0	181934	0	394269	417937	0	94960	721218	239302	1074174	139842	116545	173789	29513	375215	57434	512283	431384	1353139	425025	1379556	688938	844930	3942305	6520200	4729341	24299726	31954423	24458255	22949387	0	0	0	0	0	0
FFQ	109	0	46747	35750	99505	0	318532	250123	186804	273054	368334	177765	1029587	114828	824613	172949	437083	134293	171790	445872	834646	637305	1151586	1124035	2181632	1139948	2730344	1321600	6758593	3396305	12732853	25141699	30172950	22524366	11642525	0	0	0	0	0	0
FFQ	110	0	43486	36613	0	100460	90246	225374	413939	246606	46171	407005	511736	680911	666629	251020	174906	70832	364745	445939	94840	476404	1548972	1023398	699976	1083920	2578091	976751	7141802	4260955	14731049	25142930	30009159	22430045	11603106	0	0	0	0	0	0
FFQ	111	0	0	78088	0	0	191842	0	415330	439318	0	95551	753396	246699	1125365	148026	121158	184347	31105	390763	59922	536309	450787	269720	1524478	1439407	718551	876692	4074090	1188943	10230195	3448475	24836640	27725379	24244727	22732713	0	0	0	0	0
FFQ	112	0	43426	41281	0	101686	93074	226319	425144	248694	46454	415652	510472	718289	649646	290634	173456	74069	298658	352983	262287	437337	681984	1101246	1174248	1035479	2332759	1145917	4637653	4540806	7503266	12206656	24807109	28141515	22342515	11517302	0	0	0	0	0
FFQ	113	0	0	79901	0	0	198400	0	430420	452493	0	96886	785359	259662	1162727	151560	126532	188087	31213	398809	60239	549669	462301	280091	1521874	1473853	738476	903347	4147833	1232064	10297893	3514158	24745577	27606980	24089066	22592546	0	0	0	0	0
FFQ	114	0	44854	44070	0	102931	101738	231309	464043	249248	49573	437420	547271	741384	787708	15275	333742	112343	341756	409303	246591	514963	769206	856623	1418944	1274877	826424	2356722	2654923	5796270	6821336	13519638	27497296	23579796	24334403	11096036	0	0	0	0	0
FFQ	115	0	105449	3626	116515	103252	313772	496082	248035	91460	479301	683050	787435	812037	347510	391606	431620	234244	629224	931995	560886	920614	1560151	3432048	1193839	2998938	3015368	2943356	4972288	4401558	11637849	22728754	27675234	21954495	11376425	0	0	0	0	0	0
FFQ	116	0	45349	47520	0	101381	108518	227187	510880	237232	50215	460564	537655	835917	740743	233067	287177	261418	323504	356681	492196	530511	1181013	732746	1354867	2720275	917036	2962624	6812017	2632960	15549909	16466752	23414980	23698113	12786021	10960988	0	0	0	0	0
FFQ	117	0	47632	44324	0	106790	109998	241822	493476	267210	50403	453339	575739	782914	832944	15670	350818	182813	296171	431548	255502	545905	810799	867336	1450171	1344574	2390623	916240	4701128	5515286	7033269	11854141	27351825	23293469	24040182	10923955	0	0	0	0	0
FFQ	118	0	46977	43506	0	105387	106529	238968	488947	264187	49862	456531	577665	779619	828034	15676	355152	116990	363489	430562	260508	546918	813387	873971	1464366	1337413	872950	2465944	2770546	5905778	6956591	13463534	27255325	23287092	24066481	10969131	0	0	0	0	0
FFQ	119	0	47488	45175	0	105332	110255	243119	533325	243486	50187	486391	562525	865216	760913	240499	290592	267083	329848	374290	491280	543004	1193131	757702	1363685	2788581	935548	3029339	6848855	2653078	15496009	16339357	23384360	23548806	12734303	10915254	0	0	0	0	0
FFQ	120	0	0	86612	0	0	214292	0	471478	500699	0	98325	858839	279313	1256730	166947	139806	203967	34904	437403	63954	602692	500281	307185	1545586	1595533	798729	984721	4456451	1337219	10527106	3714453	24543370	27105595	23617638	22128188	0	0	0	0	0
FFQ	121	0	0	89975	0	0	218433	0	481080	507389	0	98393	872688	284363	1287956	172394	139837	203842	34626	439606	65051	600053	503411	306757	1549204	1598656	809600	989491	4489408	1350747	10546852	3744877	24493407	27055660	23573906	22070354	0	0	0	0	0
FFQ	122	0	0	90621	0	0	220790	0	485754	505899	0	98712	877336	288100	1295584	171709	144042	207461	34818	445001	0	666864	503673	311822	1557613	1608520	812979	1001374	2933659	2962918	8588084	4772610	23129330	29268373	23574326	22020044	0	0	0	0	0
FFQ	123	0	0	88372	0	0	218195	0	480513	511249	0	124729	859672	288270	1292303	154725	246954	118117	193811	218738	300248	444226	436062	568194	1762819	839728	809171	1020901	856828	4915180	6473432	5272469	23427582	31159100	23486432	22009996	0	0	0	0	0
FFQ	124	0	98583	389	0	227409	0	516126	536515	27864	127345	872204	300004	1371985	228452	275730	228067	271671	239199	527133	647512	327509	664833	2331760	934490	918527	3009382	3084876	3439017	10140223	3146815	22299104	26719518	23268614	21797160	0	0	0	0	0	0
FFQ	125	0	53372	48060	0	122673	113602	280276	521609	305087	48291	496622	622771	852942	812370	315393	213562	87951	359085	422956	305404	524878	1181959	1001909	1191765	1245275	3322270	1323404	5171236	4460393	7835144	11984139	24050472	26943552	21326637	11032957	0	0	0	0	0
FFQ	126	0	0	95281	0	0	229721	0	506209	541740	0	99946	923709	298998	1366184	146493	184679	219394	0	441238	73550	577072	303290	697736	1458317	1355730	665828	1001366	857588	5540164	6574158	5536403	23346301	30921163	23027577	21588181	0	0	0	0	0
FFQ	127	0	107720	179	0	241358	0	551216	564389	29827	130931	910398	332552	1432370	240988	289522	240693	214214	398055	663671	486589	404897	878775	2227691	1123461	1091047	1120136	4937461	1546727	10661872	3218894	23852961	26316460	22921856	21441106	0	0	0	0	0	0
FFQ	128	0	0	97276	0	0	233684	0	515305	553099	0	100664	953887	307432	1383824	165089	171953	224465	0	455932	78602	665295	424126	529495	1527870	1412138	742101	1192124	898418	5477173	6408159	5808891	23145448	30853633	22900043	21351890	0	0	0	0	0
FFQ	129	0	0	96312	0	0	234139	0	519769	558925	0	101063	959635	309380	1391924	150293	188859	187291	37147	455889	78015	590949	312939	718964	1464585	1009166	852983	1094933	838202	5145575	6609103	5968347	23632447	31075889	22751867	21243426	0	0	0	0	0
FFQ	130	0	0	102541	0	0	244079	0	543004	573950	0	101214	979603	319844	1423271	190688	158903	228098	37276	428684	80528	749016	547916	354306	1577437	1769470	879588	1082102	1443016	5286226	6555975	5890349	22650435	30583235	22646306	21150956	0	0	0	0	0
FFQ	131	0	0	101720	0	0	242582	0	535146	576925	0	101645	979183	314559	1446928	193610	156162	229400	37940	430355	81121	751618	550050	355831	1583245	1784371	881137	1086540	1456955	5326904	6549072	5931656	22613879	30531429	22640571	21107482	0	0	0	0	0
FFQ	132	0	0	104750	0	0	247877	0	549743	588599	0	131583	969363	324891	1469081	194939	257766	98672	289941	221081	351283	584607	712566	370761	1751739	1023854	1181349	1074551	1435904	4754147	6581205	6215181	22902373	30717748	22495071	20977391	0	0	0	0	0
FFQ	133	0	0	104557	0	0	251234	0	559020	591650	0	102386	1020118	329840	1479826	180195	182470	196269	36231	481923	82629	698837	461206	565539	1532321	1090825	965008	1342972	925888	5155926	6402397	6349355	23310927	30882317	22401656	20894494	0	0	0	0	0
FFQ	134	0	0	106005	0	0	255027	0	564816	603453	0	103084	1033358	331025	1497933	161625	202690	198866	36356	485115	82974	623861	340593	783400	1472023	1069630	894146	1151939	914621	5488957	6551757	6320522	23422290	30814936	22283976	20783038	0	0	0	0	0
FFQ	135	0	0	108094	0	0	258647	0	570954	614691	0	103229	1035707	334251	1517409	165080	205660	201660	37233	494991	87231	636856	345792	796252	1482133	1084768	912672	1164457	921137	5622784	6520673	6434583	23360017	30764810	22141665	20654580	0	0	0	0	0
FFQ	136	0	0	109402	0	0	263249	0	577522	624068	0	103678	1050657	338095	1554274	170597	209611	201324	36804	493028	87230	634652	353276	806654	1470494	1099168	919220	1168654	936936	5691279	6512104	6511577	23316826	30726271	22046116	20565250	0	0	0	0	0
FFQ	137	0	0	114799	0	0	275400	0	607416	643407	0	104249	1090268	355931	1607165	173462	215413	207643	36692	506623	87354	647272	361786	827529	1471211	1127814	930579	1189745	956114	5790734	6500865	6630189	23243090	30647391	21841982	20385893	0	0	0	0	0
FFQ	138	0	0	117195	0	0	276941	0	615597	655267	33871	105942	1074720	357931	1608728	299750	197422	383788	37221	614176	99663	702817	662082	804244	1436068	1478958	720849	1333567	3695499	3612817	9121113	5789154	22599740	28170755	21710742	20261399	0	0	0	0	0
FFQ	139	0	0	123361	0	0	289411	0	642861	679856	33711	106780	1082063	401231	1683033	284207	244356	244724	104809	406379	429614	458636	622692	954092	1232254	1355308	1451805	3365008	1539477	4443741	7238363	6503639	12471773	22872683	27364036	19768268	10179845	0	0	0	0
FFQ	140	0	69932	61402	471	151283	151001	345420	737928	346342	78171	631867	771653	1186197	1069298	250094	296337	719526	142699	576493	568939	1102084	941897	1593809	1379156	1126615	3707790	1107799	3577907	7491509	5696272	12696152	24332916	24292933	21571530	9804594	0	0	0	0	0
FFQ	141	0	70852	66985	0	156059	155927	348300	712211	359410	95103	631430	785043	1118485	1063347	130281	235247	405082	0	737539	337776	731561	676639	1091652	1826691	1652744	1427952	1285888	3742935	4025590	8644823	5748604	21919763	27541737	21129862	19722498	0	0	0	0	0
FFQ	142	0	0	64739	63443	0	160147	155634	341644	718280	361165	57397	635928	819925	1107959	1070366	42771	194745	250659	39748	494048	98277	842139	654867	412534	1605652	2019944	978184	1252976	1646528	6401534	6328068	7249943	21949945	29891346	21044325	19623156	0	0	0	0
FFQ	143	0	73989	3506	67005	164444	3608	529868	442087	357779	431471	649360	267300	1679711	408646	1189874	22447	584782	582950	274162	596081	773128	739902	1245373	1256054	1463832	1590483	3791521	1284807	3827986	8100845	5586423	12609520	23444957	23814071	21106764	9613280	0	0	0	0
FFQ	144	0	0	70934	67698	0	168368	164008	365086	762592	419136	58982	666062	822022	1165715	1215781	23130	510848	145937	406938	447502	509889	741685	873888	1102060	1494227	1542467	1462520	3827087	1413935	9606285	5725473	15108512	23342393	23742371	21019515	9584970	0	0	0	0
FFQ	145	0	0	148845	2348	614	341486	723	746019	818946	39497	144952	1229964	435408	1899154	337727	350770	301884	252800	492193	717134	464028	726753	1210191	2168431	1117663	1608719	1190436	6378526	1785271	11765256	4484881	23697939	23819629	20631224	19268605	0	0	0	0	0
FFQ	146	0	0	3825	138742	3853	11579	330313	12899	729559	794397	1205	115291	1273155	411940	1892926	258988	211369	264101	41733	501910	103054	852411	681248	416163	1607050	2089131	1014457	1288866	1705820	6685819	6295543	7596949	21751936	29675396	20585718	19230670	0	0	0	0
FFQ	147	0	0	39	141726	0	25755	325488	22485	746608	801659	0	116070	1228265	488572	1904030	225246	257030	27465	257479	41838	502085	102429	849066	689678	427480	1609897	2123054	1035401	1311483	1732886	6735262	6343444	7663223	21706971	29559247	20452836	19123819	0	0	0
FFQ	148	0	0	67175	81953	0	195869	160709	413931	774026	437665	49256	724587	851899	1186935	996426	433617	186840	41551	374507	141056	629974	452672	542537	683451	1906756	1277408	1690421	3723536	1750814	4983389	7685296	6854458	12454880	22109146	26337250	18729447	9648579	0	0	0
FFQ	149	0	0	2102	131944	12648	16065	342790	15476	763850	818884	22501	106847	1272468	494462	1910082	219237	264038	33963	302848	42969	621985	96502	776200	723042	1356528	709137	2197363	1083060	1354846	6816775	6462433	7941715	22718554	29835939	20208467	18902296	0	0	0	0
FFQ	150	0	0	71305	84752	0	219898	148939	440092	838268	453125	52811	720369	902923	1219824	1252490	60714	528321	223520	512293	638800	282435	862325	1187500	939881	1790564	1920710	1233477	3879114	1727019	9816127	5883115	15150480	22746556	23149318	20365140	9275811	0	0	0	0
FFQ	151	0	14422	25484	201581	65361	29449	508718	98571	1332075	1130001	17944	105294	1979036	859908	3521139	526194	519361	117141	185609	525064	590311	649020	1237624	1245679	1333543	1982571	2713933	2494872	2104678	11102545	4797493	17720620	22802355	23464745	15423237	7152438	0	0	0	0
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	0	0	421734	0	0	0	0	0	0	0	0	0	1789062	0	1624262	0	0	0	0	0	0	0	0	1738015	8	1672290	5	0	0	121332640	0	0	0	0	0	0	0	0	0	0
LFQ	2	0	0	8193	0	0	50449	0	0	156535	0	367662	456491	0	38085	800004	342171	1369999	128128	137996	625077	775623	347758	2	160807	372262	283793	759110	11386781	13854732	5715963	12182268	23026289	25599165	21472016	8160657	0	0	0	0	0
LFQ	3	0	0	166	0	0	44696	0	0	189759	0	380249	413464	0	1400	740793	302914	1115411	101944	107276	88239	539070	609144	373719	0	134223	315035	262836	2565996	3118988	25774508	2190496	34424227	20861899	32531976	1389588	0	0	0	0	0
LFQ	4	0	0	67402	0	0	51638	0	0	182219	0	390503	448846	0	687	741835	244358	961658	96162	106028	93307	718209	892290	0	134914	304384	251022	856150	1883998	778250	28860255	1188066	36079128	20404200	32510281	332226	0	0	0	0	0
LFQ	5	0	0	0	0	50689	0	0	157750	0	356699	375199	0	16792	634899	208289	898097	88777	134953	51312	204877	117687	663827	721441	255286	354133	762169	722052	627722	429166	1402618	29820640	1275701	35826836	19850816	32569578	1	6	3	1	0
LFQ	6	0	0	28871	22158	0	79253	64091	179141	337353	179863	279	319820	395554	527614	394076	210862	16462	82445	179213	125504	197277	1244180	258863	661849	795033	750013	340187	6521360	2482084	23730016	31222467	28216738	27421191	1594199	0	0	0	0	0	0
LFQ	7	0	0	53860	0	0	139698	0	311058	344868	0	1030	582819	190039	836889	79611	118279	60951	70616	253828	0	254341	1383780	189157	823458	998183	297401	531051	6356257	2315084	23910198	31345575	28231335	27465915	1432735	0	0	0	0	0	0
LFQ	8	0	26485	26847	0	65295	75258	148870	341010	179911	4057	294138	374447	499195	486193	76425	161071	105859	176282	555894	145201	622736	1620423	940054	727094	589133	1323626	522888	7591924	2770475	23043224	31362247	27069713	26652041	0	0	0	0	0	0	0
LFQ	9	0	0	52214	0	0	140444	0	324830	336308	0	6164	540882	180348	747056	98772	105576	46973	98309	172085	191416	148843	1271694	545420	633380	722624	459299	861882	6228717	3146070	22472368	32697195	28408452	27940695	0	0	0	0	0	0	0
LFQ	10	0	0	51077	0	0	134586	0	306981	329793	0	11272	556458	175521	782896	99231	149037	0	171587	161601	160832	143434	1387973	571236	900538	501252	582454	705334	6525467	2891038	22417044	32530252	28363211	27967911	0	0	0	0	0	0	0
LFQ	11	0	31757	26090	0	77210	63548	182323	319860	168293	14580	319163	358616	501240	380006	184913	83547	150646	51416	375623	424989	214934	1565488	1037890	887476	570954	684208	290555	7072088	1465323	23465672	31772478	29539187	26297943	0	0	0	0	0	0	0
LFQ	12	0	0	51671	0	0	135868	0	306917	341629	0	13598	532452	174785	761694	96110	131453	23112	165221	119359	262845	124418	1261576	551952	694272	595744	477089	811262	6242881	3021597	22269900	32695172	28565269	28150170	0	0	0	0	0	0	0
LFQ	13	0	0	52755	0	0	141255	0	323858	344641	0	14720	548511	192697	783096	98227	165207	0	140650	118288	319819	103219	1274437	622764	773732	431643	809485	781651	7380008	1873633	23371219	32243496	28568328	27100677	0	0	0	0	0	0	0
LFQ	14	0	58264	1347	0	135642	0	327720	349368	0	49266	602995	193310	805611	78322	117108	142282	327193	305125	449311	722967	1079156	1487558	1340943	788503	1420771	263824	4160917	4958088	12456519	28415688	26554074	28653412	12332732	0	0	0	0	0	0	0
LFQ	15	0	0	50489	0	0	133184	0	306602	358797	0	16028	553731	180249	787159	99648	144954	23648	149397	44644	291941	223141	1251010	446866	692703	434374	544647	1087842	8468973	724313	25244631	31663323	29476833	25178889	0	0	0	0	0	0	0
LFQ	16	0	33348	23850	0	78515	63420	189042	331539	181479	564	336226	372543	511581	434232	167402	137482	0	161401	317535	386290	357423	1491656	681077	994663	503842	735728	564233	8245193	298846	24916753	31527742	29415539	25118872	0	0	0	0	0	0	0
LFQ	17	0	33382	29681	0	83745	65843	184391	350348	178309	8799	328493	388278	564124	419769	287090	23310	164239	34318	425743	362147	528891	1331459	801619	825946	554922	714500	584947	8226132	308608	24965817	31439975	29361125	25002066	0	0	0	0	0	0	0
LFQ	18	0	0	52494	0	0	141796	0	327482	361369	0	18391	561707	187358	810350	105238	154603	22387	162803	45845	307436	242074	1247169	464281	716413	438956	559921	1099007	8593116	715153	25234340	31584451	29346798	25077078	0	0	0	0	0	0	0
LFQ	19	0	0	57260	0	0	139471	0	320170	368272	9340	9984	582553	198102	821887	142801	125754	109018	74342	144573	250254	268192	1276588	574047	514914	484141	550209	1092177	8515204	692055	25367060	31673659	29228441	24987548	0	0	0	0	0	0	0
LFQ	20	0	30107	28838	0	67951	73437	162353	369616	190062	34809	302755	402537	577178	523216	138558	136406	273797	261773	308898	589170	543650	1622162	923858	324816	1458863	508115	2125243	8268368	1590070	23684440	30322099	27866474	24868397	0	0	0	0	0	0	0
LFQ	21	0	0	55317	0	0	147616	0	342130	388054	0	21879	595041	201533	845712	106067	174065	23385	179425	47451	358935	295790	1258906	466989	755130	452465	651482	1114917	8544774	656515	25311683	31552855	29182595	24847305	0	0	0	0	0	0	0
LFQ	22	0	0	55792	0	0	148008	0	337104	378561	12286	12121	586938	197661	845510	130463	152423	119221	86428	169271	296614	350711	1290019	391506	640571	525054	605258	829090	8567084	687870	25470743	31674233	29179573	24837903	0	0	0	0	0	0	0
LFQ	23	0	0	58053	0	0	153869	0	353136	393426	13337	13310	598943	203699	867510	137477	173046	104154	91111	176046	308771	372926	1300229	484377	761219	396908	805846	802316	8653289	566947	25281632	31574563	29119989	24811887	0	0	0	0	0	0	0
LFQ	24	0	0	61504	0	0	154101	0	353056	406574	26585	3371	628808	225334	903658	186838	115876	213892	0	367109	330399	293629	1368182	511523	566056	743120	610124	710374	8440439	740340	25534820	31537611	28989596	24555097	0	0	0	0	0	0	0
LFQ	25	0	0	64485	0	0	158329	0	358221	415956	14606	16240	626634	210858	924450	145852	161409	123507	96137	187285	333542	397501	1316365	438099	682357	537471	678042	916412	8569340	656736	25506464	31509767	29051920	24480031	0	0	0	0	0	0	0
LFQ	26	0	0	60664	0	0	157868	0	356622	412321	0	30502	625326	210026	924262	88820	218810	17066	205009	49980	439315	385407	1274386	300851	927961	483246	740343	925374	8591351	655731	25593731	31470825	29033844	24398375	0	0	0	0	0	0	0
LFQ	27	0	38461	30710	0	93489	76983	212913	410780	218927	1589	355321	423737	659510	453080	374388	223725	211882	192459	172632	420975	922476	1609545	381614	524474	1968516	661970	2316435	7821480	2141768	23537997	30665504	27169303	24285373	0	0	0	0	0	0	0
LFQ	28	0	0	66992	0	0	166489	0	374260	425421	29871	4144	640594	219325	964065	201342	121301	228080	0	328305	242035	480034	1298998	534325	520303	600053	642399	939206	8649720	662123	25492144	31486453	28939626	24320408	0	0	0	0	0	0	0
LFQ	29	0	36616	32558	0	95393	78518	214119	397214	206860	17649	354701	424559	597096	459134	277025	49970	134948	102570	312497	408968	250890	788269	1213772	676065	695422	717639	2285198	4518836	4992965	13307788	27510973	31035966	23960262	12423576	0	0	0	0	0	0
LFQ	30	0	36437	31436	0	92066	76833	205104	391953	208026	18505	352457	424367	596703	460155	257882	67712	131261	99924	309380	401552	246511	1359954	459998	760046	722284	694362	2004447	7293207	2326085	24677695	32546491	27025355	24299828	0	0	0	0	0	0	0
LFQ	31	0	37626	32371	0	96902	81432	216855	410891	214177	18684	359299	428615	606270	468595	260619	70697	136559	104287	264297	467991	252713	259690	1588031	776164	731379	696452	729699	3147374	6157605	3624539	24009574	32263302	25802072	24263255	0	0	0	0	0	0
LFQ	32	0	0	68947	0	0	170796	0	375022	430937	16189	19465	652267	230426	970329	157787	177046	129960	100661	195335	346782	418371	203623	1568432	698124	545938	707178	924112	3229994	6114955	3708938	24041876	32389672	25824077	24160777	0	0	0	0	0	0
LFQ	33	0	73490	2286	0	179223	0	389715	452282	0	37562	668559	231088	1016762	99986	218023	18950	235120	0	459176	456712	163287	319810	1825777	477491	922239	756135	528719	3051321	6313240	3584417	24032260	32316216	25672311	24075859	0	0	0	0	0	0
LFQ	34	0	39850	34812	0	100154	87740	220104	421502	223817	35374	350839	451356	640116	482432	349159	0	246480	53011	418165	471555	165234	320225	1995908	394263	912707	775473	2055408	1842138	7758190	3182259	23897566	30860059	25697674	24094446	0	0	0	0	0	0
LFQ	35	0	39864	35870	0	99007	86810	216887	427433	229058	35984	362701	460736	649080	508456	353827	0	245815	0	472317	314642	332023	270937	1868996	520387	782696	699048	2358204	1908503	7749254	2808719	25030741	30361735	25449191	23899095	0	0	0	0	0	0
LFQ	36	0	85001	136	89970	98923	202311	465896	258328	22067	372020	497991	643860	684102	61106	245831	196800	434438	369522	264465	432561	450874	620581	2084982	770003	244961	1692923	1964515	2265352	8792403	2370745	23549108	28935307	25464191	23946743	0	0	0	0	0	0
LFQ	37	0	78717	152	0	190620	0	409308	493164	0	44714	707625	240795	1051976	108279	233904	19584	250149	0	500974	483773	174725	344771	1851722	506768	979080	801639	566334	3173935	6288449	3706308	23911404	32113129	25480070	23865948	0	0	0	0	0	0
LFQ	38	0	81681	2059	0	195600	0	422620	503755	0	24628	731434	250711	1125435	111396	315499	0	349622	218173	384990	370399	442960	307732	2088302	584001	671079	492316	2126368	1848891	7722004	2780924	24967251	30296610	25369098	23792478	0	0	0	0	0	0
LFQ	39	0	87049	640	97969	103944	217289	499358	247974	19903	390827	491525	720792	657876	137671	319775	335295	162719	175667	607555	504555	374390	1329908	1249201	1798555	754050	2365256	3382455	4536434	4619463	11899959	28226393	24881749	25706612	11675208	0	0	0	0	0	0
LFQ	40	0	90707	5243	0	213991	0	466578	526867	0	45457	748183	260404	1181305	130919	322620	72216	562545	99421	285521	290784	925574	1099924	1301857	521650	2118149	771816	3842569	3904839	6651734	12189962	25391876	29175246	23332187	12047872	0	0	0	0	0	0
LFQ	41	0	92102	2324	108937	103007	244163	480150	281657	23348	380650	522117	689368	618938	296684	151287	142648	233131	518372	340602	289413	518459	567016	1886695	948121	606483	451579	3378582	804536	9137859	2393943	24727684	28672170	25307992	23657999	0	0	0	0	0	0
LFQ	42	0	101410	2004	115904	104568	260101	504572	313587	5392	451932	538957	731648	714480	279829	278147	194865	722261	143234	316914	536073	750608	1455980	1705092	382243	1707464	2181002	2405882	6337052	5187500	12877400	26041909	24535758	25265677	11428571	0	0	0	0	0	0
LFQ	43	0	47462	42599	0	116103	99411	246286	477896	255350	26922	419617	503863	723904	564518	340304	63795	156495	121661	304100	536524	287324	303227	1847679	785332	800073	843999	1136201	3475992	6104164	3856802	23586966	32009951	25032196	23461300	0	0	0	0	0	0
LFQ	44	0	88605	2278	0	210213	0	454415	538331	0	47071	755911	259520	1211436	116048	320249	70626	568166	41162	410135	405370	754037	1162332	1453078	391625	2304358	878947	2298483	5164721	5156775	12383382	25328742	30516296	23263342	12022362	0	0	0	0	0	0
LFQ	45	0	90110	1472	0	211089	0	448000	529533	0	52772	773746	267477	1157690	123369	260633	42544	249598	58804	533553	451122	186442	359664	1981173	656609	902635	1026517	3292668	747673	9580305	2607781	24936028	28624555	24990297	23434157	0	0	0	0	0	0
LFQ	46	0	93770	437	0	218303	0	460902	545832	0	53828	784220	267341	1184673	123362	285081	21067	253628	59207	538341	454538	187792	363538	2206992	553809	869413	1068690	3595963	742947	9457206	2479110	24707819	28540374	25017001	23442832	0	0	0	0	0	0
LFQ	47	0	103772	4051	110344	121082	240064	543087	319965	6745	419281	564890	739273	872110	44385	404851	130656	608639	351938	250599	527936	765030	1931613	1030469	793707	1825843	2295339	2414748	8829091	2419348	23189742	28436099	24967343	23315976	0	0	0	0	0	0	0
LFQ	48	0	95791	1855	0	222372	0	467255	557157	0	58541	795997	276029	1202448	123856	296718	0	281786	59391	563020	471040	191749	378686	2129355	452856	1043250	902158	3748139	599028	9651929	2647483	24730690	28444337	24841242	23343858	0	0	0	0	0	0
LFQ	49	0	125921	141754	109968	349725	563165	336680	7457	505784	659606	854477	824037	358289	559609	180186	569328	255559	674656	961729	879404	551946	1843212	2184167	663379	3801596	1390514	4065723	6787822	1457094	21040284	28136779	24626965	23111201	0	0	0	0	0	0	0
LFQ	50	0	98392	1211	0	234265	0	499634	555708	24090	41824	802634	295782	1210841	191413	216133	179574	150528	315017	581574	392364	260316	652668	1677146	954016	1027610	850748	3401025	888297	9582914	2690735	24645586	28214360	24752827	23188784	0	0	0	0	0	0
LFQ	51	0	107295	1899	117092	123044	251489	554399	309353	27476	455636	565600	780375	841896	23287	450427	260651	323367	111218	696287	474438	655125	1353647	1414664	557435	2288794	875352	4077194	4676910	6322310	11732320	27749386	24151331	24913192	11335127	0	0	0	0	0	0
LFQ	52	0	108326	773	118095	124215	260428	554220	312409	8778	471807	571956	782725	856537	0	403067	74031	592033	44643	460072	691771	394708	556938	2398470	471167	804514	2270538	950191	3930598	7231651	3424238	21867537	30251512	24546464	23043604	0	0	0	0	0	0
LFQ	53	0	121816	137417	0	427442	343367	271233	326718	473414	199409	1218229	146483	1089585	358229	392315	215912	609286	345082	1151606	892147	626823	902743	3154874	773024	2169246	2868915	2346593	4738288	4416670	11799202	23283334	28408685	22636397	11733532	0	0	0	0	0	0
LFQ	54	0	107006	1877	0	246199	0	519821	632902	0	62740	855224	296194	1386809	132582	372444	82907	654678	46491	469997	464103	876256	1244380	1584296	465277	2556909	1008780	2560725	5310470	5343998	12242606	24841002	29836357	22619776	11755210	0	0	0	0	0	0
LFQ	55	0	100884	164	0	242940	0	502423	580148	0	65484	830726	285048	1268989	148239	316139	0	306627	62419	516288	378249	392172	323032	2022813	635998	940243	829045	4201571	767908	9667121	2895690	24762148	28070790	24460959	23003759	0	0	0	0	0	0
LFQ	56	0	115206	1270	0	255597	0	539946	631893	24891	38632	870374	324276	1368313	248601	313172	287926	388399	314228	524305	451378	631456	1465587	1474437	999474	2148484	784398	3979790	4809272	6182850	11681022	27645517	24045582	24775139	11256601	0	0	0	0	0	0
LFQ	57	0	108701	133	0	256695	0	524730	601935	0	69411	863917	307378	1335065	138323	308000	26812	316185	0	601753	573406	204286	403089	1974812	633109	1193123	943737	690854	3617981	6355261	4149761	23479475	31596971	24437501	22865612	0	0	0	0	0	0
LFQ	58	0	112331	771	0	261791	0	538690	613565	25242	43637	901305	309949	1356648	224504	251642	152704	247747	409719	433768	388214	351814	696918	2194421	806740	834779	609566	2500885	2149166	7920478	3162535	24524443	29441441	24269093	22843510	0	0	0	0	0	0
LFQ	59	0	114440	1886	0	264681	0	548338	645014	26085	41162	890735	309645	1437590	225477	350334	294681	400929	242716	396724	688378	468583	1328916	1623967	588968	2268433	887229	4323427	4891333	6479579	11649925	27540139	23857745	24603591	11187366	0	0	0	0	0	0
LFQ	60	0	111744	1462	0	267739	0	539353	629738	0	72905	895007	310035	1398038	140949	348039	0	327724	0	686883	523601	211023	417023	2280410	531277	1188302	1035308	2589423	2198110	8114629	3214099	24504562	29314841	24080313	22645479	0	0	0	0	0	0
LFQ	61	0	113841	714	0	271865	0	547390	634317	0	73966	899674	313643	1420324	146358	317624	30063	331667	0	618340	590305	211300	416664	1997550	675771	1245110	995168	735918	3737059	6421817	4299028	23345179	31464340	24079816	22643205	0	0	0	0	0	0
LFQ	62	0	118715	1635	0	279599	0	564874	673849	0	48773	941599	325698	1512975	177390	398511	0	526082	276487	411029	465050	569300	1191475	1666757	717521	2420096	994843	2877935	5573469	5551259	12211012	24643369	29599095	22285353	11554266	0	0	0	0	0	0
LFQ	63	0	128176	946	0	286983	0	590608	717605	0	45911	968815	334150	1612220	214604	477340	144045	773443	331995	290259	623489	924458	2110415	1228011	977899	3552151	1097371	4599021	8134967	3902000	20512923	27511511	23946171	22540529	0	0	0	0	0	0	0
